championid,matchid,teamid,killingsprees,totdmgdealt,visionscore,win,goldearned,champlvl,totheal,totdmgtaken,towerkills,inhibkills_y,baronkills,dragonkills,harrykills,KDA,support_champion
112,184289,200,0.36363636363636365,0.9997284916869841,0.3128491620111732,1.0,0.46018291972503783,1.0,0.035789197692711064,0.35041167953254454,0.6875,0.23076923076923078,0.4,0.5714285714285714,0.5,0.41666666666666663,497
113,185133,100,0.0,0.9996272438909268,0.0,0.0,0.1334906209949901,0.5882352941176471,0.009317897624137792,0.16817601549045985,0.0625,0.0,0.0,0.0,0.0,0.01488095238095238,32
114,184779,200,0.2727272727272727,0.9997161589266846,0.0782122905027933,1.0,0.45866829779797275,1.0,0.17330886208704774,0.5205582734306057,0.625,0.15384615384615385,0.2,0.2857142857142857,0.0,0.05833333333333333,111
115,186083,200,0.6363636363636364,0.9997953315705547,0.5251396648044693,1.0,0.6303448677618548,1.0,0.10625831955145013,0.36106993839800544,0.6875,0.6923076923076923,0.6000000000000001,0.7142857142857142,0.5,0.6041666666666666,497
117,182780,200,0.36363636363636365,0.9997227858943534,0.24022346368715083,1.0,0.47445531865315155,1.0,0.12818159816062283,0.34598216198154513,0.6875,0.3076923076923077,0.4,0.5714285714285714,0.5,0.29166666666666663,497
119,187542,200,1.0,0.9999000103828855,0.5418994413407822,1.0,0.9342304555516718,1.0,0.35632890968496633,0.6085745863927278,0.9375,1.0,0.8,0.8571428571428571,1.0,0.6041666666666666,497
120,125786,200,0.2727272727272727,0.999633052553534,0.0782122905027933,0.0,0.2130956542001631,0.7058823529411764,0.04597434552861926,0.2277474575254676,0.1875,0.0,0.0,0.14285714285714285,0.0,0.037037037037037035,497
121,165765,100,0.18181818181818182,0.9996882304262895,0.0335195530726257,0.0,0.3431201211697542,1.0,0.06825057480537293,0.27318214141898783,0.25,0.0,0.0,0.2857142857142857,0.5,0.06597222222222221,432
122,181058,200,0.18181818181818182,0.9996721296458118,0.2011173184357542,1.0,0.3433240125830129,0.9411764705882353,0.08996208301399702,0.3350668711498754,0.625,0.23076923076923078,0.2,0.42857142857142855,0.5,0.1111111111111111,267
126,182154,200,0.6363636363636364,0.9997758309606288,0.27932960893854747,1.0,0.7014447162996621,1.0,0.20333992174579485,0.42070992229066895,0.6875,0.3076923076923077,0.4,0.7142857142857142,0.5,0.5,497
127,142568,200,0.2727272727272727,0.9996680883918047,0.0670391061452514,0.0,0.3062740300594198,0.8235294117647058,0.04191037069904401,0.20078480427015774,0.125,0.0,0.0,0.14285714285714285,0.0,0.053571428571428575,201
131,135427,200,0.4545454545454546,0.9997033541747286,0.00558659217877095,1.0,0.47623208668297795,0.9411764705882353,0.046488645072808685,0.2311659826760455,0.5625,0.23076923076923078,0.2,0.14285714285714285,0.0,0.06510416666666666,89
133,187587,200,0.9090909090909092,0.9998096021033065,0.3743016759776536,1.0,0.7761272282418734,1.0,0.1425920697027147,0.5239853663133905,0.6875,0.5384615384615385,0.8,0.8571428571428571,0.5,0.6458333333333333,498
134,180405,200,0.5454545454545454,0.9997845451182271,0.29608938547486036,1.0,0.691279272981475,1.0,0.06822032189100884,0.27093739558076374,0.6875,0.46153846153846156,0.4,0.7142857142857142,0.5,0.3958333333333333,497
